종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"437780","엔에이치스팩24호","KOSDAQ","SPAC(소속부없음)","2065","5","0.24","2050","2080","2050","2155","4438395","10386950000","5030000"
"438580","엔에이치스팩25호","KOSDAQ","SPAC(소속부없음)","2460","0","0.00","0","0","0","0","0","7429200000","3020000"
"439410","엔에이치스팩26호","KOSDAQ","SPAC(소속부없음)","2010","0","0.00","2010","2015","2000","6296","12642955","17688000000","8800000"
"440820","엔에이치스팩27호","KOSDAQ","SPAC(소속부없음)","2030","10","0.50","2030","2030","2010","1673","3370915","15834000000","7800000"
"450410","엔에이치스팩28호","KOSDAQ","SPAC(소속부없음)","3970","-75","-1.85","4025","4230","3855","88679","352441245","15562400000","3920000"
"451700","엔에이치스팩29호","KOSDAQ","SPAC(소속부없음)","1975","0","0.00","1985","1985","1965","10874","21409041","28341250000","14350000"
"265740","엔에프씨","KOSDAQ","중견기업부","8490","90","1.07","8420","8490","8320","11207","94321590","75830982000","8931800"
"354200","엔젠바이오","KOSDAQ","기술성장기업부","5570","240","4.50","5300","5600","5300","51993","286675430","71792994390","12889227"
"419080","엔젯","KOSDAQ","기술성장기업부","13000","1400","12.07","11700","13550","11600","440909","5735434890","136731621000","10517817"
"093510","엔지브이아이","KONEX","일반기업부","1797","-3","-0.17","1530","1797","1530","2","3327","10817940000","6020000"
"208860","엔지스테크널러지","KOSDAQ","투자주의환기종목(소속부없음)","2205","0","0.00","0","0","0","0","0","25233717915","11443863"
"183490","엔지켐생명과학","KOSDAQ","기술성장기업부","1400","-2","-0.14","1383","1420","1379","140729","195639072","119091786800","85065562"
"085310","엔케이","KOSPI",,"995","12","1.22","988","1003","979","117021","116248114","79583435240","79983352"
"182400","엔케이맥스","KOSDAQ","기술성장기업부","13500","-270","-1.96","13500","13580","13040","266967","3561840600","556444768500","41218131"
"348370","엔켐","KOSDAQ","벤처기업부","61700","2500","4.22","59200","62600","59100","208605","12816868800","1003749235700","16268221"
"058450","엔터파트너즈","KOSDAQ","중견기업부","464","0","0.00","0","0","0","0","0","24198874144","52152746"
"069410","엔텔스","KOSDAQ","벤처기업부","5690","855","17.68","4835","6030","4710","8399757","47846487990","58293048560","10244824"
"227950","엔투텍","KOSDAQ","중견기업부","680","8","1.19","674","698","658","319541","216790002","70431360400","103575530"
"291230","엔피","KOSDAQ","중견기업부","3155","95","3.10","3080","3245","3010","840896","2668568755","138000990395","43740409"
"198080","엔피디","KOSDAQ","중견기업부","2280","-15","-0.65","2265","2325","2265","98363","225023220","49100221800","21535185"
"048830","엔피케이","KOSDAQ","중견기업부","1897","25","1.34","1888","1899","1882","72970","138044963","35519281931","18723923"
"096870","엘디티","KOSDAQ","벤처기업부","2990","5","0.17","2980","3030","2955","14829","44240985","19968416000","6678400"
"276240","엘리비젼","KONEX","일반기업부","535","-94","-14.94","535","535","535","2","1070","4308428830","8053138"
"900140","엘브이엠씨홀딩스","KOSPI",,"2440","35","1.46","2410","2470","2390","586710","1434106095","418675722840","171588411"
"138690","엘아이에스","KOSDAQ","관리종목(소속부없음)","2730","0","0.00","0","0","0","0","0","183129235380","67080306"
"290650","엘앤씨바이오","KOSDAQ","벤처기업부","34500","700","2.07","34100","34550","33700","116745","4003667150","782628739500","22684891"
"066970","엘앤에프","KOSDAQ GLOBAL","우량기업부","150100","2000","1.35","148000","151800","147300","239973","36059535100","5440798532500","36247825"
"156100","엘앤케이바이오","KOSDAQ","벤처기업부","8370","340","4.23","7970","8400","7870","79877","656360290","166870538910","19936743"
"311060","엘에이티","KONEX","일반기업부","8000","-1100","-12.09","9100","9100","7740","278","2227010","27280536000","3410067"
"073110","엘엠에스","KOSDAQ","중견기업부","6080","80","1.33","6000","6110","5850","20714","124739670","54086190400","8895755"
"083310","엘오티베큠","KOSDAQ","우량기업부","20550","-100","-0.48","20650","21100","20350","245464","5058803200","365996178150","17810033"
"037950","엘컴텍","KOSDAQ","중견기업부","1342","24","1.82","1339","1403","1327","6533399","8878418455","113328570498","84447519"
"170920","엘티씨","KOSDAQ","벤처기업부","8150","0","0.00","8150","8260","8070","26510","216808570","71916040100","8824054"
"058630","엠게임","KOSDAQ","우량기업부","6460","120","1.89","6310","6500","6310","112859","727809230","126253445420","19543877"
"058970","엠로","KOSDAQ","기술성장기업부","57400","-100","-0.17","58000","58000","56500","91404","5231760200","643575688000","11212120"
"019590","엠벤처투자","KOSDAQ","중견기업부","768","-15","-1.92","784","799","750","340938","261832492","87526304256","113966542"
"169330","엠브레인","KOSDAQ","중견기업부","2935","-20","-0.68","2960","3025","2910","11748","34677110","53584054330","18256918"
"097520","엠씨넥스","KOSPI",,"29450","150","0.51","29650","29700","29150","68610","2017216000","529444207400","17977732"
"373170","엠아이큐브솔루션","KOSDAQ","벤처기업부","16000","410","2.63","15590","16200","15560","23988","382084170","79086880000","4942930"
"179290","엠아이텍","KOSDAQ","우량기업부","6920","-10","-0.14","6990","6990","6820","52892","363831580","223347691760","32275678"
"009780","엠에스씨","KOSDAQ","우량기업부","5440","70","1.30","5430","5440","5360","15013","80865000","95744000000","17600000"
"123040","엠에스오토텍","KOSDAQ","중견기업부","5300","20","0.38","5300","5360","5260","317272","1683143140","241988868100","45658277"
"323230","엠에프엠코리아","KOSDAQ","중견기업부","2170","-10","-0.46","2100","2240","2025","577320","1248811455","82482895670","38010551"
"032790","엠젠솔루션","KOSDAQ","벤처기업부","2230","-60","-2.62","2425","2635","2230","5959605","14500782275","70817135490","31756563"
"033160","엠케이전자","KOSDAQ","우량기업부","12280","180","1.49","12110","12350","12070","57397","703377660","270974544680","22066331"
"347890","엠투아이","KOSDAQ","벤처기업부","7590","-30","-0.39","7620","7670","7500","61642","466711290","127498368360","16798204"
"033310","엠투엔","KOSDAQ","중견기업부","3070","40","1.32","3005","3080","3005","35233","107504185","123850649170","40342231"
"259630","엠플러스","KOSDAQ","벤처기업부","12610","680","5.70","12010","12880","12010","206189","2594711230","154881089220","12282402"
"115960","연우","KOSDAQ","우량기업부","13610","130","0.96","13480","13630","13480","11830","160670270","168736780000","12398000"
"060850","영림원소프트랩","KOSDAQ","벤처기업부","9080","280","3.18","8850","9100","8720","31295","281471530","73829480000","8131000"
"014440","영보화학","KOSPI",,"3500","20","0.57","3500","3525","3485","12720","44478640","70000000000","20000000"
"143540","영우디에스피","KOSDAQ","벤처기업부","894","23","2.64","871","909","870","166529","148345236","39872306130","44599895"
"111770","영원무역","KOSPI",,"46800","200","0.43","46600","47300","46300","141108","6591642400","2073776702400","44311468"
"009970","영원무역홀딩스","KOSPI",,"78000","700","0.91","77300","78000","75600","19110","1471841600","1063576176000","13635592"
"003520","영진약품","KOSPI",,"2210","-20","-0.90","2210","2225","2175","364140","799097440","404192935510","182892731"
"000670","영풍","KOSPI",,"509000","1000","0.20","509000","511000","502000","566","287807000","937598360000","1842040"
"036560","영풍정밀","KOSDAQ","우량기업부","12540","-90","-0.71","12630","12720","12490","87019","1095114060","197505000000","15750000"
"006740","영풍제지","KOSPI",,"3135","-15","-0.48","3150","3185","3075","2791410","8775648190","145721533980","46482148"
"012280","영화금속","KOSPI",,"984","26","2.71","956","984","956","137359","133031539","52540192920","53394505"
"265560","영화테크","KOSDAQ","벤처기업부","10360","20","0.19","10340","10460","10220","29882","308875000","110750264800","10690180"
"012160","영흥","KOSPI",,"574","6","1.06","565","574","560","74056","42137641","58152153528","101310372"
"036000","예림당","KOSDAQ","중견기업부","1763","39","2.26","1788","1788","1725","14859","25961112","40609430351","23034277"
"250930","예선테크","KOSDAQ","벤처기업부","800","-2","-0.25","790","802","790","21342","17015412","26400352000","33000440"
"053280","예스24","KOSDAQ","우량기업부","4500","15","0.33","4480","4525","4470","21792","97895440","112500000000","25000000"
"015360","예스코홀딩스","KOSPI",,"35200","300","0.86","35400","35400","34750","1273","44557100","211200000000","6000000"
"122640","예스티","KOSDAQ","벤처기업부","13300","10","0.08","13290","13430","13150","39157","522173860","253289748600","19044342"
"900300","오가닉티코스메틱","KOSDAQ","투자주의환기종목(소속부없음)","136","-1","-0.73","137","137","135","531295","72231353","33355833416","245263481"
"045060","오공","KOSDAQ","우량기업부","3110","20","0.65","3100","3145","3090","32164","100567195","52689539140","16941974"
"080520","오디텍","KOSDAQ","벤처기업부","4510","0","0.00","4510","4560","4440","87736","395653070","52977206590","11746609"
"007310","오뚜기","KOSPI",,"397500","0","0.00","399500","402000","395000","4829","1924954000","1593112425000","4007830"
"039830","오로라","KOSDAQ","우량기업부","7160","30","0.42","7120","7170","7050","16815","119765810","77062292400","10762890"
"322310","오로스테크놀로지","KOSDAQ","벤처기업부","20500","-650","-3.07","21100","21200","20150","57888","1191332400","192014111000","9366542"
"046120","오르비텍","KOSDAQ","중견기업부","3450","120","3.60","3305","3475","3295","179111","610400765","93387442800","27068824"
"014940","오리엔탈정공","KOSDAQ","우량기업부","2885","50","1.76","2870","2910","2800","53146","152992550","131480011985","45573661"
"002630","오리엔트바이오","KOSPI",,"615","0","0.00","616","627","612","401742","248061451","72928548075","118583005"
"065500","오리엔트정공","KOSDAQ","중견기업부","1234","13","1.06","1218","1253","1218","86849","107084459","39170753408","31742912"
"271560","오리온","KOSPI",,"120300","-300","-0.25","120000","120900","119600","35532","4276592700","4756196679600","39536132"
"001800","오리온홀딩스","KOSPI",,"15840","-60","-0.38","15770","16010","15770","55460","881046340","992303484480","62645422"
"010470","오리콤","KOSDAQ","우량기업부","14710","100","0.68","15100","15500","14610","695007","10464504150","176152985500","11975050"
"417860","오브젠","KOSDAQ","기술성장기업부","23600","300","1.29","23350","23750","22950","9783","229789250","92119060000","3903350"
"352910","오비고","KOSDAQ","기술성장기업부","9200","70","0.77","9100","9290","8990","9561","87999730","111928055600","12166093"
"053980","오상자이엘","KOSDAQ","우량기업부","5140","-20","-0.39","5210","5210","5080","15330","78637410","91224113480","17747882"
"052420","오성첨단소재","KOSDAQ","중견기업부","1491","21","1.43","1470","1503","1455","373865","557827024","121486498098","81479878"
"241790","오션브릿지","KOSDAQ","우량기업부","11880","-20","-0.17","11780","12100","11780","32640","390719920","118831291920","10002634"
"039200","오스코텍","KOSDAQ","벤처기업부","19760","60","0.30","19630","19900","19170","147451","2883756320","750563010080","37983958"
"226400","오스테오닉","KOSDAQ","기술성장기업부","4610","-25","-0.54","4530","4695","4530","154979","713767170","95249980610","20661601"
"031510","오스템","KOSDAQ","중견기업부","1944","0","0.00","1944","1974","1905","91034","177462780","54432000000","28000000"
"368970","오에스피","KOSDAQ","벤처기업부","4825","-55","-1.13","4805","4885","4750","27418","132435220","45095222000","9346160"
"138080","오이솔루션","KOSDAQ","우량기업부","12490","120","0.97","12370","12570","12250","20395","252843750","132694946550","10624095"
"080580","오킨스전자","KOSDAQ","우량기업부","4250","100","2.41","4100","4300","4095","39973","169061215","75137016500","17679298"
"067170","오텍","KOSDAQ","중견기업부","4460","15","0.34","4445","4550","4400","27548","123546490","68646558300","15391605"
"353590","오토앤","KOSDAQ","중견기업부","8360","-310","-3.58","8400","8480","8140","138048","1147891760","107639765200","12875570"
"173130","오파스넷","KOSDAQ","중견기업부","17300","640","3.84","17180","18280","17170","2569025","45457386040","205185439000","11860430"
